DIA,LONG,LAT,HORA,T(°C) ,Ur (%),ALT (m),V(km/h),Unnamed: 8,LONG,LAT,ALT (m),PONTOS,Unnamed: 4,COB. PAIS (%),COB. ARB.(%),SOLO EXP.(%),A. PAV.(%),A. EDF. (%),ÁGUA(%)
2011-04-19,601484,8280647,21:27:41,27.521337383817933,76.53085501735288,238 m,26 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,601526,8280704,21:27:51,27.622879396120055,76.62839824377649,234 m,28 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,601574,8280765,21:28:01,27.622879396120055,76.72594147020008,230 m,18 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,601606,8280804,21:28:11,27.622879396120055,77.21365760231811,228 m,20 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,601640,8280846,21:28:21,27.622879396120055,76.8234846966237,230 m,21 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,601675,8280892,21:28:31,27.622879396120055,76.72594147020008,227 m,17 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,601704,8280930,21:28:41,27.622879396120055,77.11611437589451,222 m,7 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,601718,8280943,21:28:51,27.622879396120055,78.09154664013056,222 m,27 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,601766,8280999,21:29:01,27.622879396120055,78.09154664013056,224 m,29 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,601820,8281060,21:29:11,27.521337383817933,77.99400341370696,227 m,30 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,601874,8281124,21:29:21,27.419795371515818,78.67680599867218,231 m,32 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,601931,8281192,21:29:31,27.419795371515818,78.38417631940136,236 m,32 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,601988,8281259,21:29:41,27.318253359213696,78.09154664013056,239 m,30 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602041,8281324,21:29:51,27.318253359213696,78.18908986655416,239 m,31 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602098,8281387,21:30:01,27.216711346911577,78.18908986655416,238 m,32 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602162,8281451,21:30:11,27.216711346911577,78.18908986655416,239 m,33 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602228,8281515,21:30:21,27.216711346911577,78.38417631940136,239 m,33 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602293,8281579,21:30:31,27.216711346911577,78.38417631940136,239 m,33 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602362,8281637,21:30:41,27.115169334609458,78.48171954582499,238 m,34 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602451,8281664,21:30:51,27.115169334609458,78.48171954582499,236 m,31 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602537,8281667,21:31:01,27.115169334609458,78.67680599867218,233 m,28 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602599,8281623,21:31:11,27.115169334609458,78.8718924515194,231 m,14 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602630,8281600,21:31:21,27.115169334609458,78.8718924515194,227 m,0.5 km/h,P19,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602630,8281600,21:31:31,27.115169334609458,79.06697890436661,227 m,0.1 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602630,8281600,21:31:41,27.115169334609458,79.06697890436661,227 m,0.1 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602630,8281600,21:31:51,27.01362732230734,79.1645221307902,227 m,0.1 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-19,602630,8281600,21:32:01,27.01362732230734,79.06697890436661,227 m,1.1 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-26,609180,8268695,19:48:37,27.115169334609543,79.94486794217906,194 m,0 km/h,P1,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-26,609180,8268695,19:48:47,27.115169334609543,79.84732471575545,194 m,0 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-26,609180,8268695,19:48:57,27.115169334609543,79.94486794217906,194 m,0 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-26,609180,8268695,19:49:07,27.115169334609543,79.84732471575545,194 m,0 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-26,609180,8268695,19:49:17,27.115169334609543,79.84732471575545,194 m,0 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
2011-04-26,609180,8268695,19:49:27,27.115169334609543,79.84732471575545,194 m,6 km/h,,601022,8272091,,P3.14,,15.55354208578405,17.50963650045303,2.31775112489826,23.534560867361826,40.42684705990755,0.6576623615952824
